"month","route_short_name","route_long_name","route_id","stop_name","on time","late","early"
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ52 MENARA USAHAWAN",4,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ53 ISTANA KEHAKIMAN (UTARA)",3,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ54 ISTANA KEHAKIMAN (SELATAN)",3,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ55 KEMENTERIAN BELIA & SUKAN",4,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ56 MOTOCROSS CIRCUIT (TIMUR)",4,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ6 HERIOT-WATT UNIVERSITY P5 (OPP)",3,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ7 KEMENTERIAN PELANCONGAN",3,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ8 APARTMENT 5R1 P5 (OPP)",3,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","PPJ9 PRESINT 6 (SELATAN)",3,0,0
"2025-04","P101","Kompleks F ~ Presint 5","P1010","SEKOLAH SULTAN ALAM SHAH",2,1,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ101 PERUMAHAN PRESINT 11H",6,0,2
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ102 SAUJANA ASTER CONDOMINIUM",6,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ103 PERUMAHAN P11/1",5,0,1
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ104 PUSAT INTEGRASI GENIUS (OPP)",1,0,6
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ105 PANGSAPURI PUTRA DAMAI",5,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ106 PRIMA PRESINT 11",7,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ111 PERUMAHAN PRESINT 11C (BARAT)",7,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ112 PERUMAHAN PRESINT 11C (TIMUR)",5,0,2
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ114 BALAI POLIS PRESINT 11 (OPP)",0,0,3
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ128 PERUMAHAN P11A 1/3",3,0,4
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ129 PERUMAHAN P11A 1/1",5,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ130 PRESINT 11A5",0,0,5
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ131 PRESINT 11A2",5,1,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ185 TAMAN BOTANI PUTRAJAYA",0,0,4
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",5,0,1
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ187 KOMPLEKS PARCEL E (BARAT)",5,1,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ188 DATARAN PAHLAWAN",5,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ189 KOMPLEKS KERAJAAN PARCEL D",5,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",0,0,6
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ266 PERUMAHAN PRESINT 11 (ZON 6B)",5,0,3
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ69 KOMPLEKS LANAI",0,0,4
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ70 PRESINT 10 (BARAT)",4,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ71 KOMPLEKS SERI PERDANA (BARAT)",3,0,1
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ74 PERUMAHAN P10/9",1,0,6
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ75 KOMPLEKS SERI PERDANA",5,0,0
"2025-04","P102","Presint 11 ~ Kompleks E","P1020","PPJ76 KOMPLEKS LANAI",3,1,2
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ 215 PERUMAHAN P14B 1",0,0,2
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ185 TAMAN BOTANI PUTRAJAYA",3,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",1,0,2
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ187 KOMPLEKS PARCEL E (BARAT)",3,1,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ188 DATARAN PAHLAWAN",4,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ189 KOMPLEKS KERAJAAN PARCEL D",2,0,2
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",1,0,2
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ191 KOMPLEKS PARCEL F",2,0,1
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ192 PERUMAHAN P14A 1/1",0,1,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ193 SURAU AL-MANAR P14",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ194 PERUMAHAN P14C 2/2",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ195 PERUMAHAN P14E 1/2",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ196 PERUMAHAN P14E 2/2",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ197 SMK PUTRAJAYA P14 (1)",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ199 GERAI KOMUNITI P14 (OPP)",0,0,1
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ200 KOMPLEKS NASYRUL QURAN",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ201 SEKOLAH ARAB MODIN ANTARABANGSA",1,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ203 P15 (UTARA)",0,0,3
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ206 SEKOLAH ARAB MODIN ANTARABANGSA",6,2,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ207 KOMPLEKS NASYRUL QURAN (TIMUR)",3,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ208 GERAI KOMUNITI P14",5,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ209 APARTMENT P14",5,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ210 KOMPLEKS MAKSAK",5,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ211 PERUMAHAN P14G",5,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ212 PERUMAHAN P14F 1",5,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ213 PERUMAHAN P14B 2/5",4,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ214 PERUMAHAN P14B 2",3,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ219 SURAU AL-FATIH P15",4,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ235 ALAMANDA (UTARA)",2,2,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ274 SHAFTSBURY MALL",0,0,4
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ276 KOMPLEKS PARCEL E (UTARA)",4,0,0
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ374 PPA P15 12B",0,0,4
"2025-04","P103","Presint 14 via Alamanda ~ Kompleks E","P1030","PPJ375 PPA P15 12B",4,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ1 PICC P5",5,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ12 APARTMENT 5R3 P5",4,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ14 PRESINT 6 (SELATAN)",5,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ15 APARTMENT 5R1 P5",3,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ16 MARINA PUTRAJAYA",3,3,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ19 HERIOT-WATT UNIVERSITY P5",6,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ20 APARTMENT 5R4",5,1,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ23 SK PUTRAJAYA P5 (1)",6,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ26 APARTMENT 5R6 P5",5,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ29 PICC MAIN ENTRANCE",6,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ327 PRESINT 5 (BARAT)",6,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ35 KEMENTERIAN WANITA & MASYARAKAT",3,1,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ36 KEMENTERIAN WANITA & MASYARAKAT",5,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ5 PRESINT 5 (BARAT)",4,2,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ6 HERIOT-WATT UNIVERSITY P5 (OPP)",6,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ7 KEMENTERIAN PELANCONGAN",4,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ8 APARTMENT 5R1 P5 (OPP)",6,0,0
"2025-04","P104","Dataran Gemilang ~ PICC via Presint 5","P1040","PPJ9 PRESINT 6 (SELATAN)",2,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ185 TAMAN BOTANI PUTRAJAYA",0,0,3
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ187 KOMPLEKS PARCEL E (BARAT)",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ188 DATARAN PAHLAWAN",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ189 KOMPLEKS KERAJAAN PARCEL D",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",5,0,1
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ257 TAMARA RESIDENCE PRESINT 8",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ33 KEMENTERIAN PEMBANGUNAN LUAR BANDAR",5,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ37 DATARAN GEMILANG",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ376 GALERIA PJH",4,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ38 KEMENTERIAN PEMBANGUNAN LUAR BANDAR (OPP)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ39 MOTOCROSS CIRCUIT",5,2,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ40 GALERIA PJH",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ41 KEMENTERIAN PERTANIAN",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ42 PERBADANAN PUTRAJAYA (SELATAN)",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ43 PERBADANAN PUTRAJAYA (UTARA)",4,2,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ44 JABATAN PENDAFTARAN NEGARA",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ46 PERBENDAHARAAN 2 (UTARA)",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ47 MENARA PERKESO",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ49 KEMENTERIAN KEWANGAN",1,6,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ50 PERBENDAHARAAN 2 (SELATAN)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ52 MENARA USAHAWAN",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ53 ISTANA KEHAKIMAN (UTARA)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ54 ISTANA KEHAKIMAN (SELATAN)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ55 KEMENTERIAN BELIA & SUKAN",5,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ56 MOTOCROSS CIRCUIT (TIMUR)",5,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ58 PERUMAHAN PENJAWAT AWAM P8 8R2 (BARAT)",6,0,1
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ61 APARTMENT PRESINT 8 FASA 4C",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ62 SK PUTRAJAYA PRESINT 8 (2) (BARAT)",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ63 P8N5 SHELL P8",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ64 AURA RESIDENCE P8 (BARAT)",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ66 DEWAN SERBAGUNA PRESINT 8",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ67 KOMPLEKS SEKOLAH PUTRAJAYA PRESINT 8",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ68 KELAB TASIK PUTRAJAYA",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ77 KELAB TASIK PUTRAJAYA",0,1,6
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ78 P8N8 SMK PUTRAJAYA P8 (OPP)",6,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ79 P8N6 KOMERSIAL P8",4,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ80 AURA RESIDENCE P8",7,0,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ81 P8N4 SHELL P8",6,1,0
"2025-04","P105","Dataran Gemilang ~ Kompleks ABCDE","P1050","PPJ82 SK PUTRAJAYA P8 2",6,1,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PERUMAHAN P18H",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PERUMAHAN P18H (OPP)",4,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPAM SELASIH",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPAM SELASIH (OPP)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ177 KEMENTERIAN PENGANGKUTAN",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ183 SK PUTRAJAYA PRESINT 18 (OPP)",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ184 KOMPLEKS TAMAN WARISAN",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ185 TAMAN BOTANI PUTRAJAYA",1,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ187 KOMPLEKS PARCEL E (BARAT)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ188 DATARAN PAHLAWAN",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ189 KOMPLEKS KERAJAAN PARCEL D",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",1,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ191 KOMPLEKS PARCEL F",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ222 P16N1 APARTMENT P16 BLOK A2",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ224 P16N3 SURAU AR-RAHMAN",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ225 P16N5 PERUMAHAN P16F",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ226 P16N6 KOMERSIAL P16 (OPP)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ227 SK PUTRAJAYA PRESINT 16 (2)",2,1,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ229 KOMERSIAL PRESINT 16",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ230 PRESINT 16E RESIDENCE",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ231 SURAU AR-RAHMAN PRESINT 16 (OPP)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ232 D'MUTIARA RESIDENCE",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ233 PPAM SADERI",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ234 ALAMANDA (SELATAN)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ235 ALAMANDA (UTARA)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ236 KOMPLEKS TAMAN WARISAN",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ274 SHAFTSBURY MALL",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ276 KOMPLEKS PARCEL E (UTARA)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ282 PRESINT 17 (UTARA)",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ283 APARTMENT PRESINT 17 (RK1)",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ286 APARTMENT RK2 P17",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ287 SK PUTRAJAYA P17 1",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ294 SMK PUTRAJAYA P18 (1) (OPP)",3,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ297 SMK PUTRAJAYA P18 (1)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ298 PERUMAHAN P18D",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ300 APARTMENT P18R4 (OPP)",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ301 PERUMAHAN P18K 1/1",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ302 APARTMENT P18R8",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ305 TAMAN PANCARONA P18",1,0,2
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ319 PERUMAHAN P18K 1/1 (OPP)",4,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ320 APARTMENT P18R4 BLOK C",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ321 PERUMAHAN P18D",1,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ349 SK PUTRAJAYA PRESINT 18",2,0,0
"2025-04","P106","Presint 4 ~ Kompleks E","P1060","PPJ41 KEMENTERIAN PERTANIAN",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ136 P9N7 KOMERSIAL P9G/7",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ137 PPA P9 FASA 2 (OPP)",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ138 P9N9 PERUMAHAN P9G/1",1,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ140 P9N11 PPA FASA 3 P9",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ141 P9N12 PPA FASA 3 P9 (OPP)",0,0,1
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ143 P9N10 PERUMAHAN P9G/1",1,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ144 PPA P9 FASA 2",1,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ147 SK PUTRAJAYA P9 (1) (TIMUR)",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ185 TAMAN BOTANI PUTRAJAYA",1,0,1
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ186 TAMAN PUTRA PERDANA (TIMUR)",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ187 KOMPLEKS PARCEL E (BARAT)",1,1,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ188 DATARAN PAHLAWAN",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ189 KOMPLEKS KERAJAAN PARCEL D",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ190 KOMPLEKS B/ LAMAN PERDANA (TIMUR)",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ88 APARTMENT PUTRA HARMONI (SELATAN)",0,0,2
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ89 PANGSAPURI PUTRA HARMONI P9",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ90 PERUMAHAN P9 FASA 5&6 (SELATAN)",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ93 PERUMAHAN RAJAWALI P9B",2,0,0
"2025-04","P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080","PPJ98 PERUMAHAN P9 FASA 5&6 (TIMUR)",2,0,0
"2025-04","DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200","(M) KL94 KLCC (UTARA)",3,1,0
"2025-04","DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200","KL91 CITIBANK / INTERCONTINENTAL HOTEL",2,0,1
"2025-04","DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200","PARK & RIDE LRT AMPANG",0,1,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART KJG MEWAH",9,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART KJG MEWAH (OPP)",7,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART SEK 7",6,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","99 SPEEDMART SEK 7 (OPP)",3,0,6
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","FLAT SRI SAGA",5,0,3
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","FLAT SRI SAGA (OPP)",9,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","INTANA RIA",7,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","INTANA RIA (OPP)",8,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","JING AN MEMORIAL VILLAGE",8,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","JPJ BANGI",8,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","JPJ BANGI (OPP)",9,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ172 WINNIE PLAZA (OPP)",9,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ208 SHELL (OPP)",6,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ209 PLAZA PERABOT (OPP)",3,0,2
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ450 REKO SENTRAL",1,0,6
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ451 SJK (T) WEST COUNTRY",5,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ462 PLAZA PERABOT",6,2,2
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ463 SHELL",7,1,1
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ506 PEJABAT AIR SELANGOR",9,0,0
"2025-04","KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030","KJ507 KOMERSIAL BANDAR KAJANG",4,0,4
